FlightNumber,accm_txn_complete_time
20061016X01523 ,10/7/2025 4:41
20061102X01601 ,10/7/2025 9:41
20061205X01739 ,10/6/2025 7:41
20061012X01504 ,10/6/2025 9:41
20061013X01518 ,10/6/2025 6:41
20061013X01514 ,10/6/2025 9:41
20061205X01733 ,10/6/2025 9:41
20061115X01678 ,10/6/2025 7:41
20061114X01664 ,10/6/2025 6:41
20061113X01636 ,10/6/2025 6:41
20061114X01662 ,10/5/2025 5:41
20061114X01668 ,10/5/2025 4:41
20061013X01520 ,10/5/2025 5:41
20070105X00007 ,10/5/2025 6:41
20061012X01500 ,10/5/2025 5:41
20061012X01506 ,10/5/2025 8:41
20061013X01513 ,10/4/2025 6:41
20061012X01502 ,10/4/2025 5:41
20061005X01459 ,10/3/2025 8:41
20061213X01782 ,10/3/2025 8:41
20061006X01475 ,10/2/2025 5:41
20061106X01610 ,10/2/2025 6:41
20061006X01477 ,10/1/2025 5:41
20061010X01494 ,10/1/2025 5:41
20061003X01444 ,10/1/2025 4:41
20061101X01588 ,10/1/2025 9:41
20061106X01612 ,10/1/2025 7:41
20061020X01548 ,9/30/2025 7:41
20061013X01512 ,9/30/2025 8:41
20061019X01541 ,9/30/2025 5:41
20071212X01929 ,9/30/2025 5:41
20061002X01435 ,9/29/2025 7:41
20061002X01435 ,9/29/2025 7:41
20061006X01481 ,9/29/2025 7:41
20061018X01534 ,9/29/2025 5:41
20061020X01547 ,9/29/2025 9:41
20061101X01591 ,9/29/2025 9:41
20061114X01666 ,9/29/2025 7:41
20061101X01590 ,9/28/2025 5:41
20061003X01442 ,9/28/2025 4:41
20070222X00213 ,9/28/2025 5:41
20061023X01552 ,9/27/2025 4:41
20061114X01665 ,9/27/2025 9:41
20061031X01587 ,9/27/2025 8:41
20061020X01545 ,9/26/2025 4:41
20061017X01526 ,9/26/2025 9:41
20061027X01568 ,9/26/2025 7:41
20061003X01440 ,9/25/2025 9:41
20060929X01430 ,9/24/2025 8:41
20070112X00047 ,9/24/2025 8:41
20061026X01560 ,9/24/2025 6:41
20061011X01497 ,9/24/2025 7:41
20061013X01511 ,9/24/2025 9:41
20060928X01417 ,9/24/2025 4:41
20060928X01421 ,9/24/2025 6:41
20061012X01509 ,9/23/2025 4:41
20061010X01492 ,9/23/2025 4:41
20061018X01535 ,9/23/2025 4:41
20060927X01405 ,9/23/2025 6:41
20060928X01424 ,9/23/2025 9:41
20061004X01447 ,9/23/2025 6:41
20060927X01409 ,9/22/2025 8:41
20060929X01429 ,9/22/2025 7:41
20060925X01392 ,9/22/2025 5:41
20061114X01661 ,9/22/2025 9:41
20061020X01542 ,9/22/2025 8:41
20061020X01542 ,9/22/2025 4:41
20061106X01606 ,9/22/2025 8:41
20070123X00081 ,9/22/2025 7:41
20061004X01453 ,9/22/2025 8:41
20061116X01681 ,9/22/2025 7:41
20061020X01546 ,9/21/2025 5:41
20060928X01423 ,9/21/2025 6:41
20061006X01480 ,9/20/2025 4:41
20060921X01373 ,9/20/2025 9:41
20060923X01380 ,9/20/2025 7:41
20061013X01519 ,9/20/2025 8:41
20061024X01553 ,9/19/2025 8:41
20061115X01676 ,9/19/2025 8:41
20060925X01397 ,9/19/2025 4:41
20070214X00188 ,9/19/2025 5:41
20060922X01376 ,9/18/2025 4:41
20061211X01769 ,9/18/2025 9:41
20061004X01446 ,9/18/2025 7:41
20061025X01558 ,9/18/2025 4:41
20061115X01679 ,9/18/2025 4:41
20061205X01731 ,9/17/2025 7:41
20061025X01557 ,9/17/2025 4:41
20060922X01374 ,9/17/2025 8:41
20061027X01570 ,9/17/2025 6:41
20060922X01377 ,9/17/2025 9:41
20070129X00106 ,9/17/2025 9:41
20060929X01432 ,9/16/2025 5:41
20061006X01478 ,9/16/2025 8:41
20060928X01425 ,9/16/2025 4:41
20061114X01667 ,9/16/2025 5:41
20061103X01605 ,9/15/2025 6:41
20060921X01372 ,9/15/2025 9:41
20060925X01387 ,9/15/2025 4:41
20060925X01389 ,9/15/2025 8:41
20061010X01493 ,9/15/2025 8:41
20060925X01398 ,9/15/2025 8:41
20061005X01464 ,9/15/2025 4:41
20060918X01362 ,9/14/2025 6:41
20060920X01368 ,9/14/2025 5:41
20061016X01524 ,9/14/2025 8:41
20061019X01538 ,9/13/2025 8:41
20061010X01487 ,9/13/2025 4:41
20061005X01460 ,9/13/2025 4:41
20070611X00708 ,9/13/2025 6:41
20060926X01403 ,9/13/2025 8:41
20060929X01431 ,9/13/2025 6:41
20080506X00604 ,9/13/2025 7:41
20060918X01361 ,9/12/2025 7:41
20060923X01379 ,9/12/2025 6:41
20060927X01406 ,9/12/2025 7:41
20060927X01410 ,9/11/2025 5:41
20060920X01367 ,9/11/2025 6:41
20061010X01488 ,9/11/2025 4:41
20061019X01540 ,9/11/2025 8:41
20061002X01437 ,9/11/2025 8:41
20060919X01365 ,9/10/2025 5:41
20061019X01539 ,9/10/2025 8:41
20060920X01370 ,9/10/2025 4:41
20060925X01390 ,9/10/2025 7:41
20060926X01404 ,9/10/2025 8:41
20060915X01345 ,9/9/2025 4:41
20060916X01354 ,9/9/2025 9:41
20061011X01496 ,9/9/2025 7:41
20061010X01490 ,9/9/2025 4:41
20061010X01491 ,9/9/2025 6:41
20060929X01433 ,9/9/2025 9:41
20060927X01408 ,9/8/2025 5:41
20060916X01353 ,9/8/2025 4:41
20061015X01521 ,9/8/2025 5:41
20061015X01521 ,9/8/2025 7:41
20060928X01413 ,9/7/2025 7:41
20060925X01394 ,9/7/2025 8:41
20060914X01341 ,9/7/2025 9:41
20060914X01336 ,9/7/2025 7:41
20070126X00097 ,9/7/2025 6:41
20061004X01452 ,9/7/2025 4:41
20060919X01366 ,9/6/2025 7:41
20060916X01351 ,9/6/2025 6:41
20060916X01352 ,9/6/2025 6:41
20061010X01489 ,9/6/2025 7:41
20061017X01527 ,9/6/2025 7:41
20061013X01515 ,9/5/2025 4:41
20061031X01578 ,9/5/2025 6:41
20060908X01313 ,9/5/2025 5:41
20060908X01318 ,9/5/2025 9:41
20060908X01316 ,9/4/2025 5:41
20061027X01571 ,9/4/2025 4:41
20061006X01476 ,9/4/2025 7:41
20060915X01343 ,9/4/2025 8:41
20060917X01355 ,9/4/2025 4:41
20060925X01391 ,9/4/2025 5:41
20061031X01583 ,9/4/2025 6:41
20070110X00034 ,9/3/2025 5:41
20061017X01528 ,9/3/2025 4:41
20060906X01308 ,9/3/2025 5:41
20060908X01322 ,9/3/2025 6:41
20060926X01401 ,9/3/2025 7:41
20060928X01416 ,9/3/2025 4:41
20060929X01427 ,9/3/2025 8:41
20060914X01340 ,9/3/2025 5:41
20060918X01358 ,9/3/2025 7:41
20061004X01448 ,9/2/2025 6:41
20060928X01415 ,9/2/2025 5:41
20060911X01325 ,9/2/2025 4:41
20060912X01330 ,9/2/2025 7:41
20061114X01659 ,9/2/2025 7:41
20060921X01371 ,9/2/2025 8:41
20060905X01283 ,9/2/2025 9:41
20061006X01483 ,9/1/2025 7:41
20060906X01292 ,9/1/2025 9:41
20060906X01291 ,9/1/2025 4:41
20060908X01321 ,8/31/2025 7:41
20061002X01438 ,8/31/2025 5:41
20061114X01657 ,8/31/2025 7:41
20061218X01805 ,8/31/2025 4:41
20061004X01451 ,8/30/2025 4:41
20061005X01465 ,8/29/2025 4:41
20060918X01360 ,8/29/2025 7:41
20070823X01230 ,8/29/2025 8:41
20061005X01472 ,8/28/2025 6:41
20060831X01268 ,8/28/2025 9:41
20060901X01277 ,8/28/2025 9:41
20060914X01335 ,8/28/2025 6:41
20061004X01454 ,8/28/2025 8:41
20061005X01468 ,8/28/2025 8:41
20060915X01347 ,8/28/2025 9:41
20060906X01297 ,8/28/2025 6:41
20060906X01297 ,8/28/2025 8:41
20060919X01364 ,8/27/2025 5:41
20060912X01329 ,8/27/2025 7:41
20060906X01298 ,8/27/2025 4:41
20060828X01244 ,8/27/2025 5:41
20061005X01471 ,8/27/2025 6:41
20060901X01279 ,8/27/2025 8:41
20060831X01265 ,8/27/2025 7:41
20061012X01508 ,8/26/2025 9:41
20060906X01305 ,8/26/2025 4:41
20060908X01315 ,8/26/2025 6:41
20060927X01407 ,8/25/2025 8:41
20060906X01296 ,8/25/2025 7:41
20060828X01246 ,8/25/2025 8:41
20061031X01582 ,8/25/2025 9:41
20060923X01378 ,8/25/2025 7:41
20060926X01402 ,8/25/2025 7:41
20061012X01503 ,8/24/2025 9:41
20060918X01356 ,8/24/2025 4:41
20060922X01375 ,8/23/2025 7:41
20060906X01300 ,8/23/2025 7:41
20061005X01469 ,8/23/2025 8:41
20061004X01449 ,8/23/2025 6:41
20060928X01419 ,8/23/2025 5:41
20060830X01259 ,8/23/2025 5:41
20060901X01276 ,8/23/2025 6:41
20060918X01357 ,8/23/2025 5:41
20061006X01479 ,8/22/2025 5:41
20061122X01708 ,8/22/2025 7:41
20060901X01280 ,8/22/2025 9:41
20061214X01787 ,8/22/2025 8:41
20060905X01290 ,8/21/2025 5:41
20060925X01395 ,8/21/2025 7:41
20061031X01575 ,8/21/2025 8:41
20061018X01531 ,8/21/2025 9:41
20071128X01867 ,8/20/2025 4:41
20060825X01239 ,8/20/2025 6:41
20061005X01466 ,8/20/2025 6:41
20061005X01467 ,8/20/2025 8:41
20060914X01339 ,8/20/2025 8:41
20060925X01388 ,8/20/2025 4:41
20060913X01334 ,8/19/2025 5:41
20060824X01236 ,8/19/2025 4:41
20060824X01236 ,8/19/2025 8:41
20060824X01233 ,8/19/2025 5:41
20060829X01252 ,8/19/2025 6:41
20060828X01249 ,8/19/2025 9:41
20060828X01250 ,8/19/2025 6:41
20060906X01301 ,8/19/2025 5:41
20061019X01537 ,8/19/2025 6:41
20060905X01289 ,8/19/2025 7:41
20061006X01474 ,8/19/2025 9:41
20060828X01241 ,8/19/2025 6:41
20060901X01273 ,8/18/2025 8:41
20060831X01264 ,8/18/2025 5:41
20060906X01304 ,8/18/2025 6:41
20060828X01242 ,8/18/2025 9:41
20060823X01228 ,8/18/2025 7:41
20060823X01229 ,8/18/2025 6:41
20060824X01238 ,8/18/2025 4:41
20060824X01234 ,8/17/2025 6:41
20060824X01235 ,8/17/2025 7:41
20060829X01251 ,8/17/2025 9:41
20060919X01363 ,8/17/2025 8:41
20060901X01274 ,8/17/2025 9:41
20060831X01266 ,8/16/2025 4:41
20081003X62311 ,8/16/2025 6:41
20060925X01399 ,8/16/2025 7:41
20060911X01326 ,8/16/2025 5:41
20060831X01270 ,8/16/2025 8:41
20061004X01455 ,8/16/2025 8:41
20060920X01369 ,8/16/2025 9:41
20060828X01248 ,8/15/2025 4:41
20060925X01400 ,8/15/2025 4:41
20060912X01332 ,8/14/2025 9:41
20060822X01224 ,8/14/2025 6:41
20060817X01189 ,8/14/2025 5:41
20081003X62310 ,8/14/2025 4:41
20060824X01237 ,8/13/2025 5:41
20060817X01202 ,8/13/2025 7:41
20061212X01772 ,8/13/2025 4:41
20060907X01311 ,8/13/2025 8:41
20060928X01411 ,8/13/2025 9:41
20060822X01220 ,8/13/2025 9:41
20060822X01223 ,8/12/2025 8:41
20060915X01348 ,8/12/2025 5:41
20060911X01327 ,8/12/2025 4:41
20061212X01771 ,8/12/2025 7:41
20060823X01232 ,8/12/2025 5:41
20060830X01258 ,8/12/2025 6:41
20060815X01173 ,8/12/2025 9:41
20060828X01245 ,8/11/2025 9:41
20060817X01196 ,8/11/2025 4:41
20060821X01218 ,8/11/2025 5:41
20060912X01328 ,8/11/2025 6:41
20060906X01303 ,8/11/2025 8:41
20060905X01284 ,8/11/2025 6:41
20060817X01207 ,8/11/2025 9:41
20060915X01346 ,8/10/2025 7:41
20060818X01211 ,8/10/2025 8:41
20060831X01262 ,8/10/2025 5:41
20060817X01187 ,8/10/2025 5:41
20060811X01155 ,8/10/2025 6:41
20060913X01333 ,8/10/2025 9:41
20060901X01275 ,8/10/2025 7:41
20060817X01197 ,8/9/2025 6:41
20060925X01393 ,8/9/2025 6:41
20061004X01457 ,8/9/2025 9:41
20060929X01434 ,8/9/2025 6:41
20061003X01439 ,8/8/2025 6:41
20061002X01436 ,8/8/2025 6:41
20060912X01331 ,8/8/2025 6:41
20060817X01192 ,8/8/2025 9:41
20061004X01450 ,8/7/2025 6:41
20060823X01225 ,8/7/2025 8:41
20060810X01143 ,8/7/2025 5:41
20060810X01153 ,8/6/2025 7:41
20060829X01255 ,8/6/2025 7:41
20060818X01215 ,8/6/2025 4:41
20060929X01428 ,8/6/2025 5:41
20061109X01630 ,8/6/2025 9:41
20061205X01736 ,8/6/2025 4:41
20060929X01426 ,8/5/2025 9:41
20060906X01302 ,8/5/2025 4:41
20060907X01310 ,8/5/2025 8:41
20060925X01385 ,8/5/2025 8:41
20060831X01267 ,8/5/2025 6:41
20060811X01157 ,8/5/2025 9:41
20060809X01132 ,8/5/2025 6:41
20060808X01114 ,8/5/2025 9:41
20060814X01161 ,8/4/2025 9:41
20060814X01164 ,8/4/2025 6:41
20060810X01154 ,8/4/2025 4:41
20060817X01209 ,8/4/2025 4:41
20060818X01214 ,8/4/2025 5:41
20060923X01383 ,8/4/2025 6:41
20060905X01285 ,8/4/2025 6:41
20060807X01103 ,8/4/2025 8:41
20060828X01240 ,8/4/2025 9:41
20060828X01240 ,8/4/2025 9:41
20061004X01458 ,8/4/2025 6:41
20060822X01221 ,8/4/2025 6:41
20060814X01171 ,8/4/2025 4:41
20081003X41444 ,8/4/2025 5:41
20060804X01088 ,8/3/2025 7:41
20060928X01412 ,8/3/2025 5:41
20060928X01414 ,8/3/2025 5:41
20060923X01382 ,8/3/2025 9:41
20060814X01165 ,8/3/2025 4:41
20060810X01142 ,8/3/2025 6:41
20060810X01138 ,8/3/2025 7:41
20060811X01156 ,8/2/2025 4:41
20060914X01338 ,8/2/2025 8:41
20060817X01203 ,8/2/2025 9:41
20060803X01085 ,8/2/2025 7:41
20090617X33156 ,8/2/2025 7:41
20061006X01482 ,8/1/2025 8:41
20060817X01200 ,8/1/2025 9:41
20060831X01269 ,7/31/2025 6:41
20060809X01136 ,7/31/2025 7:41
20060810X01145 ,7/31/2025 6:41
20060928X01420 ,7/31/2025 8:41
20060918X01359 ,7/30/2025 6:41
20060810X01149 ,7/30/2025 4:41
20060801X01066 ,7/30/2025 5:41
20060817X01204 ,7/30/2025 8:41
20060818X01216 ,7/30/2025 6:41
20060907X01309 ,7/30/2025 9:41
20060822X01219 ,7/30/2025 7:41
20060804X01093 ,7/30/2025 5:41
20060804X01093 ,7/30/2025 9:41
20060814X01167 ,7/30/2025 6:41
20060823X01226 ,7/30/2025 4:41
20060803X01086 ,7/29/2025 7:41
20060809X01120 ,7/29/2025 4:41
20060906X01299 ,7/29/2025 4:41
20060901X01281 ,7/29/2025 5:41
20060914X01337 ,7/29/2025 9:41
20060923X01384 ,7/29/2025 6:41
20060908X01320 ,7/28/2025 7:41
20060803X01082 ,7/28/2025 9:41
20061208X01763 ,7/28/2025 9:41
20060810X01144 ,7/28/2025 4:41
20060814X01166 ,7/28/2025 4:41
20060808X01115 ,7/28/2025 8:41
20060817X01208 ,7/27/2025 9:41
20090909X35523 ,7/27/2025 7:41
20060809X01134 ,7/27/2025 4:41
20060806X01094 ,7/27/2025 4:41
20060801X01068 ,7/27/2025 8:41
20060804X01092 ,7/27/2025 8:41
20060803X01079 ,7/27/2025 7:41
20060817X01206 ,7/27/2025 4:41
20060828X01247 ,7/27/2025 7:41
20060817X01184 ,7/27/2025 7:41
20060806X01095 ,7/27/2025 4:41
20060810X01137 ,7/26/2025 9:41
20060818X01213 ,7/26/2025 7:41
20060823X01227 ,7/26/2025 4:41
20060908X01319 ,7/26/2025 7:41
20060731X01061 ,7/26/2025 5:41
20060731X01059 ,7/25/2025 7:41
20060810X01146 ,7/25/2025 9:41
20060908X01317 ,7/25/2025 7:41
20060901X01282 ,7/25/2025 7:41
20060906X01307 ,7/25/2025 4:41
20060804X01089 ,7/24/2025 9:41
20060817X01194 ,7/24/2025 7:41
20060809X01121 ,7/24/2025 5:41
20060808X01112 ,7/24/2025 4:41
20060725X01009 ,7/24/2025 4:41
20060725X01010 ,7/24/2025 6:41
20070803X01094 ,7/24/2025 4:41
20060725X01006 ,7/24/2025 5:41
20060816X01182 ,7/24/2025 7:41
20061011X01498 ,7/24/2025 4:41
20061115X01674 ,7/23/2025 7:41
20061115X01674 ,7/23/2025 5:41
20060727X01025 ,7/23/2025 4:41
20060801X01065 ,7/23/2025 4:41
20060727X01040 ,7/23/2025 8:41
20060809X01135 ,7/23/2025 7:41
20060810X01148 ,7/23/2025 9:41
20060814X01163 ,7/23/2025 5:41
20060817X01195 ,7/23/2025 8:41
20060817X01205 ,7/23/2025 6:41
20060908X01314 ,7/23/2025 8:41
20060802X01077 ,7/23/2025 8:41
20060806X01096 ,7/23/2025 6:41
20060906X01306 ,7/23/2025 7:41
20060802X01075 ,7/22/2025 6:41
20060725X01002 ,7/22/2025 5:41
20060908X01324 ,7/22/2025 7:41
20060818X01212 ,7/22/2025 6:41
20060815X01176 ,7/22/2025 5:41
20060831X01263 ,7/22/2025 5:41
20060810X01151 ,7/22/2025 5:41
20061006X01473 ,7/22/2025 7:41
20060803X01080 ,7/21/2025 8:41
20060923X01381 ,7/21/2025 8:41
20061003X01441 ,7/21/2025 8:41
20060818X01217 ,7/20/2025 7:41
20060817X01193 ,7/20/2025 8:41
20060809X01128 ,7/20/2025 6:41
20060731X01057 ,7/20/2025 6:41
20060725X01015 ,7/20/2025 5:41
20060928X01422 ,7/20/2025 4:41
20060725X01011 ,7/19/2025 5:41
20060809X01133 ,7/19/2025 4:41
20060804X01091 ,7/19/2025 7:41
20060724X00998 ,7/19/2025 5:41
20060724X00990 ,7/19/2025 9:41
20060724X00991 ,7/19/2025 9:41
20060724X00999 ,7/18/2025 6:41
20060823X01230 ,7/18/2025 5:41
20060823X01231 ,7/18/2025 6:41
20060830X01256 ,7/18/2025 9:41
20060720X00976 ,7/18/2025 6:41
20060731X01052 ,7/17/2025 6:41
20060724X00997 ,7/17/2025 7:41
20060724X00992 ,7/17/2025 8:41
20060802X01070 ,7/17/2025 6:41
20080311X00293 ,7/17/2025 6:41
20060724X00996 ,7/16/2025 8:41
20060718X00963 ,7/16/2025 9:41
20060719X00964 ,7/16/2025 4:41
20060830X01257 ,7/16/2025 7:41
20060731X01054 ,7/16/2025 4:41
20060816X01180 ,7/16/2025 8:41
20060727X01028 ,7/16/2025 4:41
20060828X01243 ,7/16/2025 6:41
20081003X63348 ,7/15/2025 7:41
20060731X01056 ,7/15/2025 9:41
20060814X01158 ,7/15/2025 4:41
20060809X01125 ,7/15/2025 6:41
20060802X01074 ,7/15/2025 9:41
20060907X01312 ,7/15/2025 5:41
20060718X00962 ,7/15/2025 6:41
20060724X00995 ,7/15/2025 5:41
20060802X01072 ,7/15/2025 5:41
20061208X01762 ,7/15/2025 6:41
20061025X01556 ,7/15/2025 6:41
20060724X00989 ,7/15/2025 6:41
20060725X01013 ,7/15/2025 7:41
20060803X01081 ,7/14/2025 7:41
20060720X00970 ,7/14/2025 5:41
20060717X00957 ,7/14/2025 9:41
20060717X00958 ,7/14/2025 4:41
20060807X01107 ,7/14/2025 7:41
20060816X01179 ,7/14/2025 7:41
20060717X00948 ,7/14/2025 9:41
20080313X00313 ,7/14/2025 8:41
20060816X01183 ,7/13/2025 8:41
20060908X01323 ,7/13/2025 7:41
20060714X00942 ,7/13/2025 6:41
20060714X00941 ,7/12/2025 4:41
20060714X00944 ,7/12/2025 7:41
20060906X01295 ,7/12/2025 6:41
20061003X01443 ,7/12/2025 5:41
20060719X00968 ,7/12/2025 9:41
20060717X00959 ,7/11/2025 9:41
20060717X00960 ,7/11/2025 8:41
20060717X00951 ,7/11/2025 5:41
20061212X01770 ,7/11/2025 4:41
20060817X01201 ,7/11/2025 6:41
20060817X01185 ,7/11/2025 7:41
20060815X01175 ,7/11/2025 9:41
20060809X01119 ,7/11/2025 6:41
20060725X01014 ,7/11/2025 9:41
20060914X01342 ,7/11/2025 6:41
20060715X00947 ,7/10/2025 9:41
20060829X01254 ,7/10/2025 6:41
20060719X00967 ,7/10/2025 5:41
20060802X01078 ,7/10/2025 9:41
20060818X01210 ,7/9/2025 8:41
20060809X01127 ,7/9/2025 9:41
20060807X01106 ,7/9/2025 5:41
20060720X00973 ,7/9/2025 6:41
20060713X00940 ,7/9/2025 6:41
20061005X01470 ,7/9/2025 9:41
20060714X00943 ,7/8/2025 6:41
20060713X00932 ,7/8/2025 4:41
20060814X01168 ,7/8/2025 8:41
20060725X01000 ,7/8/2025 6:41
20060725X01008 ,7/8/2025 8:41
20060810X01147 ,7/8/2025 4:41
20060814X01160 ,7/8/2025 9:41
20060814X01162 ,7/8/2025 9:41
20060810X01150 ,7/7/2025 8:41
20060817X01191 ,7/7/2025 7:41
20060809X01116 ,7/7/2025 5:41
20060809X01117 ,7/7/2025 6:41
20060717X00952 ,7/7/2025 4:41
20060725X01005 ,7/7/2025 5:41
20060711X00910 ,7/7/2025 8:41
20060714X00946 ,7/7/2025 6:41
20060809X01118 ,7/7/2025 8:41
20060727X01027 ,7/6/2025 9:41
20060717X00950 ,7/6/2025 5:41
20060807X01105 ,7/6/2025 5:41
20060817X01190 ,7/6/2025 7:41
20060814X01159 ,7/6/2025 9:41
20060817X01186 ,7/6/2025 6:41
20060809X01129 ,7/6/2025 9:41
20060809X01130 ,7/6/2025 8:41
20060810X01152 ,7/6/2025 5:41
20060829X01253 ,7/5/2025 6:41
20060712X00925 ,7/5/2025 5:41
20060713X00939 ,7/5/2025 8:41
20060727X01026 ,7/4/2025 6:41
20060727X01039 ,7/4/2025 5:41
20060725X01007 ,7/4/2025 4:41
20060728X01047 ,7/3/2025 4:41
20060801X01069 ,7/3/2025 5:41
20060807X01104 ,7/3/2025 4:41
20060721X00984 ,7/3/2025 9:41
20060711X00908 ,7/3/2025 8:41
20060711X00916 ,7/2/2025 7:41
20060706X00883 ,7/2/2025 4:41
20060726X01017 ,7/2/2025 8:41
20060721X00985 ,7/2/2025 4:41
20060720X00972 ,7/2/2025 8:41
20060817X01198 ,7/2/2025 5:41
20060802X01073 ,7/2/2025 8:41
20060731X01060 ,7/1/2025 9:41
20060727X01024 ,7/1/2025 8:41
20060817X01199 ,7/1/2025 9:41
20060706X00887 ,7/1/2025 5:41
20060711X00912 ,7/1/2025 9:41
20060712X00928 ,7/1/2025 7:41
20060710X00906 ,7/1/2025 6:41
20060708X00900 ,7/1/2025 7:41
20060711X00909 ,6/30/2025 4:41
20060705X00868 ,6/30/2025 4:41
20060711X00915 ,6/30/2025 5:41
20060711X00918 ,6/30/2025 6:41
20060706X00879 ,6/30/2025 4:41
20060726X01018 ,6/30/2025 7:41
20060806X01098 ,6/30/2025 9:41
20080904X01372 ,6/30/2025 7:41
20060710X00903 ,6/30/2025 5:41
20061012X01507 ,6/30/2025 7:41
20060706X00877 ,6/29/2025 9:41
20060727X01035 ,6/29/2025 5:41
20060705X00874 ,6/29/2025 4:41
20060710X00904 ,6/29/2025 8:41
20060816X01177 ,6/29/2025 7:41
20060925X01396 ,6/29/2025 5:41
20060711X00913 ,6/28/2025 9:41
20060707X00890 ,6/28/2025 9:41
20060727X01033 ,6/28/2025 4:41
20060726X01022 ,6/28/2025 6:41
20060728X01046 ,6/28/2025 7:41
20060729X01050 ,6/27/2025 8:41
20060728X01042 ,6/27/2025 7:41
20060727X01037 ,6/27/2025 8:41
20060731X01055 ,6/27/2025 4:41
20060717X00949 ,6/27/2025 8:41
20060718X00961 ,6/27/2025 5:41
20060727X01036 ,6/27/2025 7:41
20060713X00933 ,6/27/2025 9:41
20060705X00873 ,6/27/2025 5:41
20060706X00878 ,6/26/2025 7:41
20060629X00853 ,6/26/2025 8:41
20060629X00849 ,6/26/2025 4:41
20060731X01058 ,6/26/2025 5:41
20060728X01045 ,6/26/2025 9:41
20060728X01048 ,6/25/2025 9:41
20060708X00901 ,6/25/2025 8:41
20060706X00884 ,6/25/2025 8:41
20060706X00885 ,6/25/2025 7:41
20060712X00926 ,6/25/2025 8:41
20060627X00839 ,6/25/2025 8:41
20060717X00955 ,6/25/2025 6:41
20060711X00922 ,6/25/2025 9:41
20060630X00859 ,6/25/2025 4:41
20060726X01021 ,6/24/2025 5:41
20060630X00860 ,6/24/2025 8:41
20060629X00851 ,6/24/2025 8:41
20060711X00919 ,6/24/2025 4:41
20060706X00876 ,6/24/2025 5:41
20060706X00882 ,6/24/2025 8:41
20060728X01044 ,6/24/2025 7:41
20060915X01349 ,6/23/2025 9:41
20060706X00875 ,6/23/2025 7:41
20060705X00871 ,6/23/2025 6:41
20060705X00872 ,6/23/2025 8:41
20060629X00850 ,6/22/2025 7:41
20060705X00863 ,6/22/2025 4:41
20060626X00812 ,6/22/2025 9:41
20060711X00924 ,6/22/2025 9:41
20060728X01043 ,6/22/2025 7:41
20060807X01102 ,6/22/2025 6:41
20060707X00898 ,6/22/2025 4:41
20060727X01031 ,6/21/2025 8:41
20060629X00854 ,6/21/2025 6:41
20060629X00855 ,6/21/2025 8:41
20060713X00931 ,6/21/2025 7:41
20060711X00914 ,6/20/2025 8:41
20060710X00907 ,6/20/2025 8:41
20060623X00811 ,6/20/2025 7:41
20060626X00816 ,6/20/2025 6:41
20060713X00935 ,6/20/2025 4:41
20060729X01049 ,6/20/2025 8:41
20060810X01141 ,6/20/2025 4:41
20060802X01076 ,6/20/2025 4:41
20060831X01271 ,6/19/2025 4:41
20060707X00889 ,6/19/2025 7:41
20060627X00822 ,6/19/2025 6:41
20060717X00956 ,6/18/2025 4:41
20060721X00986 ,6/18/2025 5:41
20060727X01032 ,6/18/2025 7:41
20060726X01019 ,6/18/2025 8:41
20060726X01020 ,6/18/2025 7:41
20060629X00857 ,6/18/2025 8:41
20060705X00867 ,6/18/2025 8:41
20060622X00804 ,6/18/2025 7:41
20060622X00804 ,6/18/2025 6:41
20060705X00870 ,6/17/2025 5:41
20060626X00814 ,6/17/2025 9:41
20060717X00954 ,6/17/2025 7:41
20060711X00921 ,6/17/2025 6:41
20060720X00974 ,6/17/2025 6:41
20060706X00881 ,6/17/2025 5:41
20060721X00978 ,6/17/2025 6:41
20060721X00980 ,6/17/2025 5:41
20060721X00979 ,6/16/2025 5:41
20060731X01053 ,6/16/2025 9:41
20060721X00987 ,6/16/2025 6:41
20060711X00917 ,6/15/2025 5:41
20061013X01510 ,6/15/2025 4:41
20061117X01688 ,6/15/2025 5:41
20060622X00796 ,6/15/2025 6:41
20060622X00795 ,6/15/2025 9:41
20060807X01108 ,6/14/2025 7:41
20060817X01188 ,6/14/2025 7:41
20060710X00905 ,6/14/2025 7:41
20060711X00911 ,6/14/2025 7:41
20060717X00953 ,6/14/2025 7:41
20060713X00934 ,6/14/2025 4:41
20060712X00929 ,6/14/2025 7:41
20060623X00807 ,6/14/2025 6:41
20060622X00801 ,6/13/2025 6:41
20060621X00783 ,6/13/2025 8:41
20060814X01169 ,6/13/2025 9:41
20060810X01140 ,6/13/2025 4:41
20060725X01001 ,6/12/2025 4:41
20060615X00738 ,6/12/2025 9:41
20060627X00837 ,6/12/2025 5:41
20060724X00994 ,6/12/2025 9:41
20060713X00938 ,6/12/2025 9:41
20060712X00930 ,6/11/2025 9:41
20060615X00744 ,6/11/2025 9:41
20060627X00824 ,6/11/2025 5:41
20060810X01139 ,6/11/2025 7:41
20060830X01260 ,6/11/2025 4:41
20060627X00823 ,6/10/2025 5:41
20060628X00841 ,6/10/2025 6:41
20060707X00897 ,6/10/2025 5:41
20060720X00977 ,6/10/2025 7:41
20060713X00937 ,6/10/2025 5:41
20060714X00945 ,6/9/2025 9:41
20060713X00936 ,6/9/2025 4:41
20060801X01062 ,6/9/2025 7:41
20060616X00745 ,6/9/2025 7:41
20060705X00869 ,6/9/2025 4:41
