FlightNumber,PurposeofFlight,From,To,DepartureTime,ArrivalTime,FlyingHours,Date,PilotID,AircraftID,AccidentNumber,Fuel_consumption
20061114X01665 , Personal ,Miami,Seattle,9/27/2006 3:41,9/27/2006 9:41,6, 09/27/2006 ,2437,2437, SEA06CA190 ,2653
20061031X01587 , Personal ,Seattle,Miami,9/27/2006 3:41,9/27/2006 8:41,5, 09/27/2006 ,2438,2438, LAX06CA299 ,3677
20061020X01545 , Personal ,Seattle,Atlanta,9/26/2006 3:41,9/26/2006 4:41,1, 09/26/2006 ,2439,2439, CHI06CA272 ,2662
20061017X01526 , Personal ,Miami,Atlanta,9/26/2006 3:41,9/26/2006 9:41,6, 09/26/2006 ,2440,2440, DEN06CA134 ,2823
20061027X01568 , Other Work Use ,Boston,Denver,9/26/2006 3:41,9/26/2006 7:41,4, 09/26/2006 ,2441,2441, NYC06IA229 ,2080
20061003X01440 , Personal ,Miami,Atlanta,9/25/2006 3:41,9/25/2006 9:41,6, 09/25/2006 ,2442,2442, ATL06LA130 ,1409
20060929X01430 , Personal ,Boston,Miami,9/24/2006 3:41,9/24/2006 8:41,5, 09/24/2006 ,2443,2443, CHI06FA269 ,4574
20070112X00047 , Personal ,Miami,Atlanta,9/24/2006 3:41,9/24/2006 8:41,5, 09/24/2006 ,2444,2444, LAX06CA303 ,1674
20061026X01560 , Personal ,Boston,Denver,9/24/2006 3:41,9/24/2006 6:41,3, 09/24/2006 ,2445,2445, LAX06FA304 ,4766
20061011X01497 , Personal ,Denver,Seattle,9/24/2006 3:41,9/24/2006 7:41,4, 09/24/2006 ,2446,2446, SEA06CA189 ,3364
20061013X01511 , Personal ,Boston,Denver,9/24/2006 3:41,9/24/2006 9:41,6, 09/24/2006 ,2447,2447, ANC06CA138 ,4114
20060928X01417 , Personal ,Atlanta,Boston,9/24/2006 3:41,9/24/2006 4:41,1, 09/24/2006 ,2448,2448, DFW06CA213 ,3520
20060928X01421 ,  ,Atlanta,Boston,9/24/2006 3:41,9/24/2006 6:41,3, 09/24/2006 ,2449,2449, ANC06WA139 ,3572
20061012X01509 , Instructional ,Atlanta,Seattle,9/23/2006 3:41,9/23/2006 4:41,1, 09/23/2006 ,2450,2450, SEA06CA186 ,2202
20061010X01492 , Personal ,Boston,Atlanta,9/23/2006 3:41,9/23/2006 4:41,1, 09/23/2006 ,2451,2451, DFW06CA212 ,590
20061018X01535 , Ferry ,Miami,Seattle,9/23/2006 3:41,9/23/2006 4:41,1, 09/23/2006 ,2452,2452, DFW06CA214 ,2753
20060927X01405 , Other Work Use ,Miami,Denver,9/23/2006 3:41,9/23/2006 6:41,3, 09/23/2006 ,2453,2453, ATL06FA129 ,1055
20060928X01424 , External Load ,Boston,Miami,9/23/2006 3:41,9/23/2006 9:41,6, 09/23/2006 ,2454,2454, ANC06LA137 ,2284
20061004X01447 , Instructional ,Miami,Boston,9/23/2006 3:41,9/23/2006 6:41,3, 09/23/2006 ,2455,2455, SEA06LA188 ,2816
20060927X01409 , Business ,Miami,Seattle,9/22/2006 3:41,9/22/2006 8:41,5, 09/22/2006 ,2456,2456, CHI06FA264 ,858
20060929X01429 , Personal ,Denver,Boston,9/22/2006 3:41,9/22/2006 7:41,4, 09/22/2006 ,2457,2457, CHI06LA268 ,1191
20060925X01392 ,  ,Boston,Seattle,9/22/2006 3:41,9/22/2006 5:41,2, 09/22/2006 ,2458,2458, DCA06WA075 ,1585
20061114X01661 , Instructional ,Atlanta,Seattle,9/22/2006 3:41,9/22/2006 9:41,6, 09/22/2006 ,2459,2459, SEA06CA187 ,4348
20061020X01542 , Unknown ,Miami,Atlanta,9/22/2006 3:41,9/22/2006 8:41,5, 09/22/2006 ,2460,2460, DEN06WA133A ,2450
20061020X01542 , Unknown ,Seattle,Atlanta,9/22/2006 3:41,9/22/2006 4:41,1, 09/22/2006 ,2461,2461, DEN06WA133B ,3571
20061106X01606 , Personal ,Boston,Denver,9/22/2006 3:41,9/22/2006 8:41,5, 09/22/2006 ,2462,2462, NYC06LA228 ,691
20070123X00081 , Personal ,Atlanta,Denver,9/22/2006 3:41,9/22/2006 7:41,4, 09/22/2006 ,2463,2463, SEA06LA185 ,3283
20061004X01453 , Personal ,Seattle,Miami,9/22/2006 3:41,9/22/2006 8:41,5, 09/22/2006 ,2464,2464, MIA06WA137 ,4881
20061116X01681 , Positioning ,Boston,Miami,9/22/2006 3:41,9/22/2006 7:41,4, 09/22/2006 ,2465,2465, MIA06WA138 ,2141
20061020X01546 , Personal ,Denver,Miami,9/21/2006 3:41,9/21/2006 5:41,2, 09/21/2006 ,2466,2466, CHI06CA270 ,4068
20060928X01423 , Other Work Use ,Seattle,Boston,9/21/2006 3:41,9/21/2006 6:41,3, 09/21/2006 ,2467,2467, ANC06FA136 ,4887
20061006X01480 , Personal ,Miami,Boston,9/20/2006 3:41,9/20/2006 4:41,1, 09/20/2006 ,2468,2468, NYC06LA227 ,1382
20060921X01373 , Personal ,Denver,Miami,9/20/2006 3:41,9/20/2006 9:41,6, 09/20/2006 ,2469,2469, SEA06LA184 ,4120
20060923X01380 , Personal ,Boston,Atlanta,9/20/2006 3:41,9/20/2006 7:41,4, 09/20/2006 ,2470,2470, LAX06LA298 ,3787
20061013X01519 , Personal ,Denver,Seattle,9/20/2006 3:41,9/20/2006 8:41,5, 09/20/2006 ,2471,2471, ATL06CA128 ,4912
20061024X01553 , Personal ,Seattle,Denver,9/19/2006 3:41,9/19/2006 8:41,5, 09/19/2006 ,2472,2472, ANC06CA135 ,2222
20061115X01676 , External Load ,Boston,Seattle,9/19/2006 3:41,9/19/2006 8:41,5, 09/19/2006 ,2473,2473, NYC06LA224 ,4543
20060925X01397 , Personal ,Atlanta,Denver,9/19/2006 3:41,9/19/2006 4:41,1, 09/19/2006 ,2474,2474, ATL06LA127 ,4359
20070214X00188 , Unknown ,Seattle,Denver,9/19/2006 3:41,9/19/2006 5:41,2, 09/19/2006 ,2475,2475, LAX06WA300 ,1291
20060922X01376 ,  ,Boston,Miami,9/18/2006 3:41,9/18/2006 4:41,1, 09/18/2006 ,2476,2476, DCA06WA073 ,1753
20061211X01769 , Instructional ,Denver,Boston,9/18/2006 3:41,9/18/2006 9:41,6, 09/18/2006 ,2477,2477, SEA06LA193 ,781
20061004X01446 , Business ,Seattle,Boston,9/18/2006 3:41,9/18/2006 7:41,4, 09/18/2006 ,2478,2478, ANC06CA133 ,4523
20061025X01558 , Instructional ,Miami,Seattle,9/18/2006 3:41,9/18/2006 4:41,1, 09/18/2006 ,2479,2479, LAX06CA295 ,1533
20061115X01679 , Personal ,Seattle,Miami,9/18/2006 3:41,9/18/2006 4:41,1, 09/18/2006 ,2480,2480, LAX06CA296 ,1546
20061205X01731 , Personal ,Boston,Atlanta,9/17/2006 3:41,9/17/2006 7:41,4, 09/17/2006 ,2481,2481, MIA06CA139 ,2522
20061025X01557 , Instructional ,Atlanta,Seattle,9/17/2006 3:41,9/17/2006 4:41,1, 09/17/2006 ,2482,2482, LAX06CA297 ,1366
20060922X01374 , Instructional ,Seattle,Miami,9/17/2006 3:41,9/17/2006 8:41,5, 09/17/2006 ,2483,2483, CHI06LA263 ,4806
20061027X01570 , Banner Tow ,Denver,Miami,9/17/2006 3:41,9/17/2006 6:41,3, 09/17/2006 ,2484,2484, NYC06CA225 ,889
20060922X01377 ,  ,Atlanta,Denver,9/17/2006 3:41,9/17/2006 9:41,6, 09/17/2006 ,2485,2485, DCA06WA074 ,619
20070129X00106 , Personal ,Atlanta,Miami,9/17/2006 3:41,9/17/2006 9:41,6, 09/17/2006 ,2486,2486, CHI06WA280 ,3064
20060929X01432 , Aerial Observation ,Seattle,Miami,9/16/2006 3:41,9/16/2006 5:41,2, 09/16/2006 ,2487,2487, CHI06CA266 ,3492
20061006X01478 ,  ,Miami,Denver,9/16/2006 3:41,9/16/2006 8:41,5, 09/16/2006 ,2488,2488, NYC06LA223 ,4253
20060928X01425 , Personal ,Boston,Atlanta,9/16/2006 3:41,9/16/2006 4:41,1, 09/16/2006 ,2489,2489, ANC06LA140 ,2160
20061114X01667 , Unknown ,Seattle,Miami,9/16/2006 3:41,9/16/2006 5:41,2, 09/16/2006 ,2490,2490, SEA06CA192 ,4164
20061103X01605 , Personal ,Denver,Seattle,9/15/2006 3:41,9/15/2006 6:41,3, 09/15/2006 ,2491,2491, LAX06CA294 ,2536
20060921X01372 , Personal ,Atlanta,Seattle,9/15/2006 3:41,9/15/2006 9:41,6, 09/15/2006 ,2492,2492, ANC06FA131 ,1680
20060925X01387 , Business ,Atlanta,Miami,9/15/2006 3:41,9/15/2006 4:41,1, 09/15/2006 ,2493,2493, DEN06FA131 ,1939
20060925X01389 , Personal ,Seattle,Denver,9/15/2006 3:41,9/15/2006 8:41,5, 09/15/2006 ,2494,2494, DEN06FA132 ,4692
20061010X01493 , Personal ,Miami,Atlanta,9/15/2006 3:41,9/15/2006 8:41,5, 09/15/2006 ,2495,2495, DFW06CA215 ,2959
20060925X01398 , Executive/Corporate ,Seattle,Denver,9/15/2006 3:41,9/15/2006 8:41,5, 09/15/2006 ,2496,2496, DFW06WA211 ,4956
20061005X01464 , Personal ,Seattle,Miami,9/15/2006 3:41,9/15/2006 4:41,1, 09/15/2006 ,2497,2497, CHI06CA267 ,1693
20060918X01362 ,  ,Miami,Boston,9/14/2006 3:41,9/14/2006 6:41,3, 09/14/2006 ,2498,2498, DCA06WA072 ,4193
20060920X01368 , Public Aircraft ,Atlanta,Miami,9/14/2006 3:41,9/14/2006 5:41,2, 09/14/2006 ,2499,2499, DEN06GA128 ,4877
20061016X01524 , Personal ,Seattle,Miami,9/14/2006 3:41,9/14/2006 8:41,5, 09/14/2006 ,2500,2500, CHI06LA262 ,4603
20061019X01538 , Personal ,Miami,Denver,9/13/2006 3:41,9/13/2006 8:41,5, 09/13/2006 ,2501,2501, SEA06CA183 ,2585
20061010X01487 , Unknown ,Miami,Atlanta,9/13/2006 3:41,9/13/2006 4:41,1, 09/13/2006 ,2502,2502, SEA06CA181 ,3449
20061005X01460 , Personal ,Boston,Denver,9/13/2006 3:41,9/13/2006 4:41,1, 09/13/2006 ,2503,2503, DEN06CA127 ,2132
20070611X00708 , Business ,Boston,Atlanta,9/13/2006 3:41,9/13/2006 6:41,3, 09/13/2006 ,2504,2504, NYC07WA089 ,1295
20060926X01403 , Personal ,Miami,Seattle,9/13/2006 3:41,9/13/2006 8:41,5, 09/13/2006 ,2505,2505, CHI06WA271 ,4084
20060929X01431 , Personal ,Seattle,Boston,9/13/2006 3:41,9/13/2006 6:41,3, 09/13/2006 ,2506,2506, CHI06CA265 ,1182
20080506X00604 , Executive/Corporate ,Boston,Miami,9/13/2006 3:41,9/13/2006 7:41,4, 09/13/2006 ,2507,2507, ENG06WA036 ,4501
20060918X01361 ,  ,Boston,Denver,9/12/2006 3:41,9/12/2006 7:41,4, 09/12/2006 ,2508,2508, DCA06WA069 ,3157
20060923X01379 , Instructional ,Denver,Miami,9/12/2006 3:41,9/12/2006 6:41,3, 09/12/2006 ,2509,2509, LAX06LA292 ,2267
20060927X01406 , Public Aircraft - State ,Atlanta,Denver,9/12/2006 3:41,9/12/2006 7:41,4, 09/12/2006 ,2510,2510, LAX06TA291 ,2599
20060927X01410 , Personal ,Miami,Denver,9/11/2006 3:41,9/11/2006 5:41,2, 09/11/2006 ,2511,2511, CHI06LA260 ,4895
20060920X01367 , Instructional ,Boston,Denver,9/11/2006 3:41,9/11/2006 6:41,3, 09/11/2006 ,2512,2512, DEN06LA126 ,4475
20061010X01488 , Personal ,Boston,Atlanta,9/11/2006 3:41,9/11/2006 4:41,1, 09/11/2006 ,2513,2513, SEA06CA180 ,3568
20061019X01540 , Personal ,Seattle,Atlanta,9/11/2006 3:41,9/11/2006 8:41,5, 09/11/2006 ,2514,2514, SEA06CA179 ,3124
20061002X01437 , Personal ,Miami,Atlanta,9/11/2006 3:41,9/11/2006 8:41,5, 09/11/2006 ,2515,2515, ANC06CA132 ,3131
20060919X01365 , Personal ,Boston,Denver,9/10/2006 3:41,9/10/2006 5:41,2, 09/10/2006 ,2516,2516, CHI06CA259 ,4364
20061019X01539 , Personal ,Seattle,Denver,9/10/2006 3:41,9/10/2006 8:41,5, 09/10/2006 ,2517,2517, SEA06CA182 ,4322
20060920X01370 , Instructional ,Miami,Boston,9/10/2006 3:41,9/10/2006 4:41,1, 09/10/2006 ,2518,2518, DEN06WA130 ,1787
20060925X01390 , Personal ,Miami,Atlanta,9/10/2006 3:41,9/10/2006 7:41,4, 09/10/2006 ,2519,2519, NYC06LA220 ,3932
20060926X01404 , Personal ,Boston,Miami,9/10/2006 3:41,9/10/2006 8:41,5, 09/10/2006 ,2520,2520, LAX06LA293 ,1167
20060915X01345 , Personal ,Miami,Atlanta,9/9/2006 3:41,9/9/2006 4:41,1, 09/09/2006 ,2521,2521, CHI06LA258 ,3096
20060916X01354 , Instructional ,Denver,Boston,9/9/2006 3:41,9/9/2006 9:41,6, 09/09/2006 ,2522,2522, LAX06LA290 ,2499
20061011X01496 , Personal ,Atlanta,Denver,9/9/2006 3:41,9/9/2006 7:41,4, 09/09/2006 ,2523,2523, DEN06CA125 ,1767
20061010X01490 , Personal ,Denver,Boston,9/9/2006 3:41,9/9/2006 4:41,1, 09/09/2006 ,2524,2524, DEN06CA123 ,3949
20061010X01491 , Instructional ,Boston,Miami,9/9/2006 3:41,9/9/2006 6:41,3, 09/09/2006 ,2525,2525, DEN06CA124 ,2815
20060929X01433 , Personal ,Seattle,Atlanta,9/9/2006 3:41,9/9/2006 9:41,6, 09/09/2006 ,2526,2526, ANC06CA126 ,521
20060927X01408 , Personal ,Miami,Boston,9/8/2006 3:41,9/8/2006 5:41,2, 09/08/2006 ,2527,2527, DFW06WA210 ,2684
20060916X01353 , Personal ,Miami,Seattle,9/8/2006 3:41,9/8/2006 4:41,1, 09/08/2006 ,2528,2528, LAX06FA289 ,4013
20061015X01521 ,  ,Denver,Seattle,9/8/2006 3:41,9/8/2006 5:41,2, 09/08/2006 ,2529,2529, NYC06LA222A ,3200
20061015X01521 ,  ,Atlanta,Boston,9/8/2006 3:41,9/8/2006 7:41,4, 09/08/2006 ,2530,2530, NYC06LA222B ,3196
20060928X01413 , Instructional ,Atlanta,Miami,9/7/2006 3:41,9/7/2006 7:41,4, 09/07/2006 ,2531,2531, DFW06LA209 ,615
20060925X01394 , Personal ,Boston,Denver,9/7/2006 3:41,9/7/2006 8:41,5, 09/07/2006 ,2532,2532, NYC06LA219 ,4181
20060914X01341 , Personal ,Seattle,Atlanta,9/7/2006 3:41,9/7/2006 9:41,6, 09/07/2006 ,2533,2533, DFW06LA208 ,4717
20060914X01336 , Personal ,Atlanta,Seattle,9/7/2006 3:41,9/7/2006 7:41,4, 09/07/2006 ,2534,2534, DFW06LA207 ,2754
20070126X00097 ,  ,Boston,Denver,9/7/2006 3:41,9/7/2006 6:41,3, 09/07/2006 ,2535,2535, WAS06WA014 ,2592
20061004X01452 , Instructional ,Miami,Boston,9/7/2006 3:41,9/7/2006 4:41,1, 09/07/2006 ,2536,2536, SEA06CA177 ,1688
20060919X01366 , Aerial Application ,Denver,Seattle,9/6/2006 3:41,9/6/2006 7:41,4, 09/06/2006 ,2537,2537, CHI06CA257 ,4889
20060916X01351 , Public Aircraft - State ,Boston,Atlanta,9/6/2006 3:41,9/6/2006 6:41,3, 09/06/2006 ,2538,2538, LAX06GA287 ,4062
20060916X01352 , Aerial Observation ,Atlanta,Boston,9/6/2006 3:41,9/6/2006 6:41,3, 09/06/2006 ,2539,2539, LAX06LA288 ,4739
20061010X01489 , Personal ,Miami,Boston,9/6/2006 3:41,9/6/2006 7:41,4, 09/06/2006 ,2540,2540, SEA06CA178 ,811
20061017X01527 , Business ,Miami,Denver,9/6/2006 3:41,9/6/2006 7:41,4, 09/06/2006 ,2541,2541, CHI06CA276 ,1079
20061013X01515 , Personal ,Denver,Miami,9/5/2006 3:41,9/5/2006 4:41,1, 09/05/2006 ,2542,2542, LAX06CA286 ,4246
20061031X01578 , Positioning ,Denver,Atlanta,9/5/2006 3:41,9/5/2006 6:41,3, 09/05/2006 ,2543,2543, DFW06CA206 ,1142
20060908X01313 , Unknown ,Atlanta,Miami,9/5/2006 3:41,9/5/2006 5:41,2, 09/05/2006 ,2544,2544, CHI06FA256 ,2248
20060908X01318 ,  ,Atlanta,Denver,9/5/2006 3:41,9/5/2006 9:41,6, 09/05/2006 ,2545,2545, DCA06FA068 ,1459
20060908X01316 , External Load ,Denver,Atlanta,9/4/2006 3:41,9/4/2006 5:41,2, 09/04/2006 ,2546,2546, LAX06TA284 ,909
20061027X01571 , Personal ,Miami,Boston,9/4/2006 3:41,9/4/2006 4:41,1, 09/04/2006 ,2547,2547, NYC06CA221 ,1155
20061006X01476 , Banner Tow ,Atlanta,Miami,9/4/2006 3:41,9/4/2006 7:41,4, 09/04/2006 ,2548,2548, NYC06CA218 ,688
20060915X01343 , Personal ,Miami,Atlanta,9/4/2006 3:41,9/4/2006 8:41,5, 09/04/2006 ,2549,2549, MIA06LA136 ,4283
20060917X01355 , Personal ,Atlanta,Boston,9/4/2006 3:41,9/4/2006 4:41,1, 09/04/2006 ,2550,2550, NYC06FA215 ,540
20060925X01391 , Personal ,Miami,Seattle,9/4/2006 3:41,9/4/2006 5:41,2, 09/04/2006 ,2551,2551, NYC06LA216 ,2777
20061031X01583 , Personal ,Seattle,Boston,9/4/2006 3:41,9/4/2006 6:41,3, 09/04/2006 ,2552,2552, SEA06LA175 ,532
20070110X00034 , Personal ,Miami,Seattle,9/3/2006 3:41,9/3/2006 5:41,2, 09/03/2006 ,2553,2553, DEN07CA032 ,4844
20061017X01528 , Personal ,Seattle,Miami,9/3/2006 3:41,9/3/2006 4:41,1, 09/03/2006 ,2554,2554, ATL06CA125 ,3417
20060906X01308 , Personal ,Seattle,Atlanta,9/3/2006 3:41,9/3/2006 5:41,2, 09/03/2006 ,2555,2555, ANC06LA130 ,2854
20060908X01322 , Personal ,Boston,Atlanta,9/3/2006 3:41,9/3/2006 6:41,3, 09/03/2006 ,2556,2556, MIA06LA135 ,4753
20060926X01401 , Personal ,Atlanta,Miami,9/3/2006 3:41,9/3/2006 7:41,4, 09/03/2006 ,2557,2557, CHI06CA251 ,4325
20060928X01416 , Personal ,Seattle,Denver,9/3/2006 3:41,9/3/2006 4:41,1, 09/03/2006 ,2558,2558, CHI06CA253 ,4743
20060929X01427 , Instructional ,Atlanta,Miami,9/3/2006 3:41,9/3/2006 8:41,5, 09/03/2006 ,2559,2559, MIA06CA134 ,3977
20060914X01340 ,  ,Atlanta,Seattle,9/3/2006 3:41,9/3/2006 5:41,2, 09/03/2006 ,2560,2560, DCA06WA070 ,700
20060918X01358 , Personal ,Miami,Boston,9/3/2006 3:41,9/3/2006 7:41,4, 09/03/2006 ,2561,2561, DEN06WA122 ,4409
20061004X01448 , Personal ,Boston,Atlanta,9/2/2006 3:41,9/2/2006 6:41,3, 09/02/2006 ,2562,2562, SEA06CA174 ,4769
20060928X01415 , Personal ,Miami,Denver,9/2/2006 3:41,9/2/2006 5:41,2, 09/02/2006 ,2563,2563, CHI06CA252 ,926
20060911X01325 , Personal ,Atlanta,Boston,9/2/2006 3:41,9/2/2006 4:41,1, 09/02/2006 ,2564,2564, LAX06FA283 ,4677
20060912X01330 , Personal ,Denver,Boston,9/2/2006 3:41,9/2/2006 7:41,4, 09/02/2006 ,2565,2565, NYC06LA214 ,3466
20061114X01659 , Personal ,Atlanta,Denver,9/2/2006 3:41,9/2/2006 7:41,4, 09/02/2006 ,2566,2566, LAX06CA282 ,883
20060921X01371 ,  ,Denver,Boston,9/2/2006 3:41,9/2/2006 8:41,5, 09/02/2006 ,2567,2567, ANC06LA134 ,2293
20060905X01283 , Personal ,Denver,Seattle,9/2/2006 3:41,9/2/2006 9:41,6, 09/02/2006 ,2568,2568, DFW06FA205 ,2379
20061006X01483 ,  ,Boston,Seattle,9/1/2006 3:41,9/1/2006 7:41,4, 09/01/2006 ,2569,2569, NYC06IA226 ,2371
20060906X01292 , Personal ,Boston,Denver,9/1/2006 3:41,9/1/2006 9:41,6, 09/01/2006 ,2570,2570, DEN06WA120 ,2927
20060906X01291 , Positioning ,Atlanta,Denver,9/1/2006 3:41,9/1/2006 4:41,1, 09/01/2006 ,2571,2571, DEN06MA119 ,2841
20060908X01321 ,  ,Miami,Boston,8/31/2006 3:41,8/31/2006 7:41,4, 08/31/2006 ,2572,2572, MIA06IA133 ,4662
20061002X01438 , Personal ,Denver,Seattle,8/31/2006 3:41,8/31/2006 5:41,2, 08/31/2006 ,2573,2573, ANC06CA128 ,1460
20061114X01657 , Personal ,Miami,Boston,8/31/2006 3:41,8/31/2006 7:41,4, 08/31/2006 ,2574,2574, LAX06CA281 ,2571
20061218X01805 , Instructional ,Miami,Seattle,8/31/2006 3:41,8/31/2006 4:41,1, 08/31/2006 ,2575,2575, NYC06CA217 ,4791
20061004X01451 , Instructional ,Boston,Miami,8/30/2006 3:41,8/30/2006 4:41,1, 08/30/2006 ,2576,2576, SEA06CA173 ,4755
20061005X01465 , Personal ,Boston,Miami,8/29/2006 3:41,8/29/2006 4:41,1, 08/29/2006 ,2577,2577, ANC06CA127 ,1505
20060918X01360 , Personal ,Denver,Atlanta,8/29/2006 3:41,8/29/2006 7:41,4, 08/29/2006 ,2578,2578, ANC06LA129 ,3547
20070823X01230 , Instructional ,Denver,Boston,8/29/2006 3:41,8/29/2006 8:41,5, 08/29/2006 ,2579,2579, ATL06CA124 ,2027
20061005X01472 , Unknown ,Denver,Seattle,8/28/2006 3:41,8/28/2006 6:41,3, 08/28/2006 ,2580,2580, SEA06LA172 ,3760
20060831X01268 , Personal ,Seattle,Miami,8/28/2006 3:41,8/28/2006 9:41,6, 08/28/2006 ,2581,2581, CHI06FA245 ,2720
20060901X01277 , Personal ,Denver,Boston,8/28/2006 3:41,8/28/2006 9:41,6, 08/28/2006 ,2582,2582, LAX06LA274 ,4458
20060914X01335 , Personal ,Miami,Boston,8/28/2006 3:41,8/28/2006 6:41,3, 08/28/2006 ,2583,2583, NYC06FA209 ,2863
20061004X01454 , Personal ,Seattle,Denver,8/28/2006 3:41,8/28/2006 8:41,5, 08/28/2006 ,2584,2584, LAX06CA278 ,4121
20061005X01468 , Instructional ,Boston,Seattle,8/28/2006 3:41,8/28/2006 8:41,5, 08/28/2006 ,2585,2585, NYC06CA213 ,3131
20060915X01347 , Personal ,Boston,Miami,8/28/2006 3:41,8/28/2006 9:41,6, 08/28/2006 ,2586,2586, DFW06CA204 ,2495
20060906X01297 ,  ,Miami,Denver,8/28/2006 3:41,8/28/2006 6:41,3, 08/28/2006 ,2587,2587, LAX06FA277A ,1233
20060906X01297 , Personal ,Boston,Atlanta,8/28/2006 3:41,8/28/2006 8:41,5, 08/28/2006 ,2588,2588, LAX06FA277B ,903
20060919X01364 , Aerial Observation ,Boston,Atlanta,8/27/2006 3:41,8/27/2006 5:41,2, 08/27/2006 ,2589,2589, CHI06CA247 ,2371
20060912X01329 , Personal ,Miami,Seattle,8/27/2006 3:41,8/27/2006 7:41,4, 08/27/2006 ,2590,2590, SEA06FA168 ,4583
20060906X01298 , Personal ,Denver,Atlanta,8/27/2006 3:41,8/27/2006 4:41,1, 08/27/2006 ,2591,2591, LAX06LA275 ,4761
20060828X01244 ,  ,Denver,Seattle,8/27/2006 3:41,8/27/2006 5:41,2, 08/27/2006 ,2592,2592, DCA06MA064 ,565
20061005X01471 , Personal ,Atlanta,Denver,8/27/2006 3:41,8/27/2006 6:41,3, 08/27/2006 ,2593,2593, ANC06CA123 ,1972
20060901X01279 , Personal ,Boston,Denver,8/27/2006 3:41,8/27/2006 8:41,5, 08/27/2006 ,2594,2594, SEA06LA169 ,3346
20060831X01265 , Positioning ,Miami,Denver,8/27/2006 3:41,8/27/2006 7:41,4, 08/27/2006 ,2595,2595, LAX06LA273 ,2137
20061012X01508 , Personal ,Boston,Miami,8/26/2006 3:41,8/26/2006 9:41,6, 08/26/2006 ,2596,2596, ANC06LA143 ,3609
20060906X01305 , Ferry ,Boston,Atlanta,8/26/2006 3:41,8/26/2006 4:41,1, 08/26/2006 ,2597,2597, LAX06LA280 ,2622
20060908X01315 , Personal ,Seattle,Denver,8/26/2006 3:41,8/26/2006 6:41,3, 08/26/2006 ,2598,2598, CHI06CA246 ,3571
20060927X01407 , Instructional ,Denver,Seattle,8/25/2006 3:41,8/25/2006 8:41,5, 08/25/2006 ,2599,2599, DFW06CA202 ,1290
20060906X01296 , Personal ,Boston,Atlanta,8/25/2006 3:41,8/25/2006 7:41,4, 08/25/2006 ,2600,2600, NYC06MA208 ,4344
20060828X01246 , Personal ,Atlanta,Denver,8/25/2006 3:41,8/25/2006 8:41,5, 08/25/2006 ,2601,2601, DEN06LA118 ,3547
20061031X01582 , Other Work Use ,Seattle,Miami,8/25/2006 3:41,8/25/2006 9:41,6, 08/25/2006 ,2602,2602, ANC06LA125 ,1106
20060923X01378 , Personal ,Atlanta,Boston,8/25/2006 3:41,8/25/2006 7:41,4, 08/25/2006 ,2603,2603, LAX06LA271 ,2417
20060926X01402 , Personal ,Miami,Atlanta,8/25/2006 3:41,8/25/2006 7:41,4, 08/25/2006 ,2604,2604, CHI06LA255 ,4927
20061012X01503 , Personal ,Atlanta,Miami,8/24/2006 3:41,8/24/2006 9:41,6, 08/24/2006 ,2605,2605, CHI06FA275 ,2098
20060918X01356 , Personal ,Boston,Miami,8/24/2006 3:41,8/24/2006 4:41,1, 08/24/2006 ,2606,2606, DEN06CA117 ,1471
20060922X01375 , Aerial Application ,Seattle,Boston,8/23/2006 3:41,8/23/2006 7:41,4, 08/23/2006 ,2607,2607, CHI06CA242 ,3260
20060906X01300 , Instructional ,Atlanta,Boston,8/23/2006 3:41,8/23/2006 7:41,4, 08/23/2006 ,2608,2608, DFW06CA200 ,644
20061005X01469 , Personal ,Atlanta,Denver,8/23/2006 3:41,8/23/2006 8:41,5, 08/23/2006 ,2609,2609, NYC06CA210 ,4827
20061004X01449 , Instructional ,Atlanta,Boston,8/23/2006 3:41,8/23/2006 6:41,3, 08/23/2006 ,2610,2610, SEA06CA170 ,1190
20060928X01419 , Aerial Application ,Atlanta,Miami,8/23/2006 3:41,8/23/2006 5:41,2, 08/23/2006 ,2611,2611, CHI06CA254 ,3208
20060830X01259 , Personal ,Denver,Miami,8/23/2006 3:41,8/23/2006 5:41,2, 08/23/2006 ,2612,2612, DEN06LA116 ,583
20060901X01276 , Personal ,Boston,Miami,8/23/2006 3:41,8/23/2006 6:41,3, 08/23/2006 ,2613,2613, CHI06LA243 ,1018
20060918X01357 , Personal ,Boston,Atlanta,8/23/2006 3:41,8/23/2006 5:41,2, 08/23/2006 ,2614,2614, DEN06WA121 ,2260
20061006X01479 , Skydiving ,Seattle,Atlanta,8/22/2006 3:41,8/22/2006 5:41,2, 08/22/2006 ,2615,2615, LAX06CA285 ,1785
20061122X01708 , Personal ,Atlanta,Boston,8/22/2006 3:41,8/22/2006 7:41,4, 08/22/2006 ,2616,2616, DFW06CA203 ,631
20060901X01280 , Personal ,Seattle,Miami,8/22/2006 3:41,8/22/2006 9:41,6, 08/22/2006 ,2617,2617, SEA06LA167 ,3834
20061214X01787 , Personal ,Boston,Seattle,8/22/2006 3:41,8/22/2006 8:41,5, 08/22/2006 ,2618,2618, DEN07WA029 ,2075
20060905X01290 , Public Aircraft ,Denver,Miami,8/21/2006 3:41,8/21/2006 5:41,2, 08/21/2006 ,2619,2619, ANC06GA121 ,1605
20060925X01395 ,  ,Denver,Miami,8/21/2006 3:41,8/21/2006 7:41,4, 08/21/2006 ,2620,2620, NYC06IA207 ,3518
